LATITUDE,LONGITUDE,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,550,600,650,700,750,800,850,900,950,1000,1050,1100,1150,1200,1250,1300,1350,1400,1450,1500,1550,1600,1650,1700,1750,1800,1850,1900,1950,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500
-77.5,-32.5,347.398,346.758,346.703,346.005,344.192,340.808,336.228,332.174,329.449,327.262,326.178,325.693,325.302,325.149,324.896,324.51,324.329,323.831,323.451,323.099,323.05,322.793,323.101,319.346,318.046,316.318,315.64,314.293,312.27,309.426,304.399,297.328,314.063,310.142,311.754,311.554,310.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-77.5,167.5,344.304,341.114,340.321,338.004,334.66,329.935,325.709,321.796,318.385,315.065,312.687,309.386,306.03,302.343,299.197,296.254,293.177,291.309,289.01,288.263,287.588,283.693,282.134,279.734,277.604,274.407,277.97,277.552,276.898,276.218,276.222,276.68,275.855,275.652,276.62,277.193,277.648,276.829,291.084,291.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-77.5,172.5,353.897,356.63,355.931,354.207,352.581,346.607,341.97,338.433,334.46,330.177,326.698,324.706,320.072,315.661,312.448,309.365,306.436,303.945,300.791,298.994,297.313,291.485,285.564,284.735,283.206,284.679,283.552,284.085,285.487,285.704,285.435,285.038,285.724,286.205,286.264,286.944,286.562,287.54,286.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-77.5,177.5,350.744,348.928,347.6,346.225,344.707,342.402,338.291,334.647,330.631,326.505,322.024,316.446,311.195,307.377,302.499,298.057,295.658,293.725,290.564,288.806,287.756,279.023,275.443,274.648,273.54,274.225,276.855,277.882,278.567,279.347,279.812,280.016,280.161,282.38,279.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-177.5,340.084,340.561,338.971,337.224,335.197,332.291,329.142,325.899,322.462,319.859,315.925,311.156,307.239,303.097,299.13,294.361,290.689,287.1,284.206,282.554,279.293,264.135,245.275,233.876,229.345,226.642,217.547,214.337,213.494,214.174,215.982,213.312,203.187,203.453,199.935,203.084,197.398,193.332,197.243,200.859,200.917,190.243,193.011,198.359,195.726,197.425,196.101,199.42,200.998,205.116,208.324,216.432,213.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-172.5,344.58,346.404,345.997,346.27,344.763,342.034,337.523,332.368,327.245,321.635,317.579,315.184,311.341,308.16,305.242,302.13,302.061,298.852,295.324,291.813,288.828,273.855,259.91,243.839,229.391,214.26,208.724,197.782,196.049,192.727,191.825,190.338,189.902,189.458,189.967,189.481,189.733,189.721,191.043,191.094,190.937,189.882,191.653,191.518,196.328,196.273,196.231,197.918,199.341,200.086,199.424,201.287,201.898,203.05,203.411,203.181,201.697,202.733,203.896,204.969,205.32,204.322,206.888,207.913,208.997,209.362,209.769,209.739,209.865,210.981,211.917,212.266,212.761,213.954,214.209,215.152,215.709,216.585,216.093,215.94,217.307,217.663,220.958,222.206,224.167,225.936,226.721,219.319,,,,,,,,,,,,,,
-72.5,-167.5,359.924,360.129,353.292,350.773,347.619,344.666,340.035,334.598,328.325,319.833,311.802,307.206,303.028,300.019,297.11,293.933,291.391,289.431,287.998,286.603,283.295,273.078,251.535,232.398,219.014,195.331,201.299,194.871,189.599,183.572,187.112,187.373,187.601,187.694,187.635,187.471,187.463,188.185,189.415,189.124,189.605,190.26,189.921,192.234,193.372,194.384,194.963,196.028,197.037,197.56,197.986,198.12,199.22,200.125,200.769,201.178,201.822,202.203,203.113,203.591,203.952,204.266,204.611,205.689,205.884,206.255,206.279,207.557,207.78,208.67,209.603,210.816,210.793,211.488,212.179,212.712,213.259,214.02,214.793,215.663,216.633,217.577,218.463,219.395,220.398,221.316,221.382,224.165,,,,,,,,,,,,,,
-72.5,-162.5,376.227,380.379,381.336,379.81,374,359.907,344.975,335.018,328.372,325.086,324.238,322.586,320.064,317.13,314.596,312.824,310.997,309.154,307.134,303.878,300.274,286.571,258.412,238.403,217.336,,197.903,195.918,193.646,191.943,191.846,192.225,192.306,192.211,192.169,191.845,191.575,191.661,192.159,192.72,192.885,194.071,194.595,196.873,197.129,198.388,200.895,200.844,202.015,202.801,203.509,204.181,204.903,205.356,205.817,206.287,206.803,207.365,207.944,208.505,209.099,209.708,210.288,210.759,211.151,211.406,211.656,212.295,212.825,213.428,213.943,215.338,216.505,217.419,218.239,219.159,220.316,220.935,221.785,223.143,223.719,224.652,226.201,227.752,229.21,230.549,231.38,231.27,,,,,,,,,,,,,,
-72.5,-157.5,339.672,341.14,341.993,341.515,340.433,338.477,334.52,328.244,321.216,315.792,312.063,309.879,308.654,306.784,305.077,303.626,302.08,300.437,298.705,296.898,297.477,278.894,255.654,233.018,214.258,,200.299,194.592,192.302,186.865,190.139,190.226,191.279,190.355,191.345,189.416,189.504,190.506,193.617,195.086,192.569,193.938,196.807,197.301,197.13,197.532,200.407,201.477,202.65,203.561,204.404,205.47,205.731,205.788,206.115,206.598,207.322,208.025,208.556,209.067,209.522,209.736,209.788,212.153,211.993,211.621,210.406,211.219,212.7,214.804,214.905,214.922,215.661,217.142,219.58,219.958,219.328,220.057,221.656,222.686,223.548,225.788,227.508,226.298,228.492,229.2,229.625,231.571,233.462,,,,,,,,,,,,,
-72.5,-152.5,339.851,339.841,340.854,339.75,338.488,337.332,335.777,332.343,327.499,322.861,318.88,315.563,312.573,309.948,307.239,304.233,301.684,299.14,296.508,293.305,289.759,266.049,237.622,214.501,196.378,184.564,185.089,183.931,183.148,182.45,183.829,184.48,185.223,185.232,185.879,186.381,186.709,188.284,188.99,189.351,189.783,190.325,190.068,191.68,192.292,193.288,194.172,194.953,195.743,196.564,197.409,198.212,198.914,199.481,200.035,200.814,201.504,201.98,202.454,202.945,203.442,203.928,204.401,205.292,205.147,205.523,205.997,206.803,207.653,208.545,209.347,210.141,210.863,211.44,211.979,212.554,213.158,213.808,214.531,215.183,215.757,216.339,216.759,217.881,218.633,220.3,220.792,221.03,221.586,221.699,,,,,,,,,,,,
-72.5,-147.5,350.945,349.766,347.875,346.093,344.4,341.062,337.822,334.966,332.63,328.148,322.598,326.905,322.315,318.267,314.914,312.249,310.019,307.224,304.056,300.494,296.59,257.245,241.747,230.127,220.698,214.682,208.374,203.283,197.395,190.574,186.575,184.17,183.144,182.982,183.325,183.658,184.201,185.502,186.711,187.925,188.788,189.397,188.942,189.593,189.962,190.71,191.489,192.284,193.01,193.705,194.651,195.545,196.322,197.02,197.587,198.214,198.807,199.378,199.946,200.5,201.006,201.463,201.864,202.247,202.692,203.166,203.525,204.431,205.277,206.126,206.935,207.72,208.494,209.076,209.519,210.086,210.699,211.33,211.977,212.566,213.152,213.788,214.501,215.211,216.018,217.431,218.695,218.959,220.111,,,,,,,,,,,,,
-72.5,-142.5,359.743,356.78,353.583,350.515,347.576,344.766,342.085,339.533,337.11,334.815,332.65,330.638,328.794,327.073,325.445,324.198,323.255,322.503,321.626,320.604,318.444,,275.798,,211.314,,,,,,,,,,,,,,,,,,,,192.478,,,,,,,,,,,,,,,,,,,,,,207.226,207.81,208.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-137.5,350.63,350.012,349.173,347.692,345.846,343.201,338.639,333.776,328.271,323.383,319.629,317.439,315.14,312.941,310.971,309.068,307.385,305.765,304.152,302.696,302.012,300.431,299.717,298.8,297.193,300.038,289.871,287.406,286.458,283.563,280.883,276.338,270.221,254.251,242.165,231.312,255.533,271.463,279.719,,272.53,,,,230.91,201.198,197.154,189.861,193.538,191.185,,,,,203.834,203.903,203.049,,204.55,205.06,205.667,,,,,,203.381,204.205,205.215,206.407,207.777,209.326,208.821,209.424,210.004,210.596,211.181,211.754,212.291,212.851,213.412,211.191,212.705,214.666,217.074,,,,,,,,,,,,,,,,,
-72.5,-132.5,341.096,337.259,336.263,333.89,332.32,335.382,333.914,332.553,329.559,330.631,319.538,312.254,309.243,303.766,305.305,297.999,294.75,297.264,295.92,310.239,280.296,,278.143,285.93,273.783,268.917,273.765,271.148,268.779,265.245,270.924,262.392,249.949,249.265,258.08,252.486,247.63,252.541,231.772,260.174,250.95,233.32,236.799,227.377,213.424,207.167,198.448,192.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-127.5,336.271,332.659,332.239,328.892,326.007,322.39,318.928,315.294,311.903,308.566,307.343,298.635,298.651,295.125,296.753,295.94,292.356,290.586,286.161,284.209,281.199,279.997,275.284,263.861,263.034,257.866,259.138,252.107,256.739,254.805,243.981,241.661,235.181,238.404,222.095,229.196,231.662,227.831,214.737,207.594,208.488,204.689,,203.123,196.451,199.02,196.693,197.285,204.576,,200.13,,,,,,,203.247,,,,,,,205.981,,205.851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-122.5,357.281,359.692,351.152,351.148,349.633,347.326,339.303,334.121,326.734,321.69,315.779,313.662,303.773,299.704,300.008,297.716,308.027,306.616,305.345,313.307,299.182,287.262,274.66,279.733,,264.622,265.366,264.562,267.478,263.357,255.09,249.061,233.093,226.005,220.557,223.403,,225.798,225.413,213.809,214.282,194.142,195.336,,196.783,197.379,198.014,198.658,197.784,,,,,,,,,,,,,,,,,,209.197,209.279,209.623,210.21,210.835,211.533,212.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-117.5,341.766,334.234,338.515,335.582,333.711,328.37,324.16,319.295,315.435,312.064,312.777,310.296,303.85,300.23,296.242,294.279,290.595,288.477,286.279,284.518,276.938,270.163,257.455,248.474,248.712,236.25,246.746,243.814,235.886,230.208,226.263,219.708,215.212,215.315,218.947,218.785,204.626,199.585,203.826,205.676,196.911,198.109,194.434,195.305,197.363,197.422,196.991,199.814,199.586,199.516,198.853,201.742,199.932,201.664,203.306,202.843,203.704,203.012,204.101,208.407,207.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-112.5,338.092,333.26,327.342,326.165,325.038,316.128,321.046,317.91,315.453,310.35,306.02,301.36,301.096,298.995,294.726,291.34,288.431,285.893,284.951,282.297,277.959,259.392,249.482,241.442,242.099,236.791,246.476,244.04,233.726,229.916,224.738,218.816,208.095,207.083,205.861,210.255,203.662,202.512,206.077,210.387,202.396,208.874,197.74,206.136,199.37,198.206,197.071,200.4,193.641,193.693,189.705,,198.996,200.368,201.636,199.462,201.642,209.278,209.66,210.048,210.443,210.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-107.5,350.972,340.523,329.225,327.035,321.501,320.322,317.423,313.362,308.963,306.038,302.621,300.247,295.328,288.763,286.205,282.315,280.317,277.717,274.864,272.907,275.22,269.07,253.55,248.501,249.946,238.375,243.311,237.385,229.962,223.497,216.675,213.762,210.822,206.585,201.096,201.596,200.801,197.408,196.017,193.529,187.103,188.561,190.073,191.88,189.016,190.84,189.392,189.378,192.064,194.552,193.877,201.413,192.398,196.579,199.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-102.5,340.58,337.847,332.962,333.722,332.063,329.978,326.967,324.143,319.368,314.914,311.947,308.534,303.26,298.781,294.909,292.701,291.191,286.433,285.772,282.801,289.026,272.039,274.863,262.309,257.924,259.158,243.241,233.387,227.684,218.392,204.557,198.249,197.22,196.11,193.498,191.411,191.525,192.089,189.719,190.695,187.743,191.186,187.805,190.76,192.361,193.159,196.143,195.039,198.772,197.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-97.5,338.878,338.978,339.256,335.643,331.467,329.516,323.436,317.284,311.687,306.328,300.756,297.453,294.147,290.845,286.731,282.222,280.646,279.241,278.556,277.558,273.778,268.42,259.846,252.364,256.449,251.235,233.746,226.785,219.126,211.048,203.677,202.521,201.729,191.465,192.144,187.787,191.97,179.944,194.758,193.963,193.015,191.795,190.343,188.658,198.069,196.827,194.029,198.15,198.84,199.675,196.252,201.758,202.999,198.597,204.416,204.084,203.762,201.721,202.534,203.414,206.483,207.781,206.568,207.391,,212.076,208.769,209.522,210.285,211.103,211.785,212.556,213.33,214.091,214.568,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-92.5,355.647,363.122,362.803,358.371,347.313,338.856,329.218,320.948,312.698,304.538,297.955,291.155,286.709,283.099,279.949,278.587,275.368,273.994,272.64,271.397,272.359,268.311,262.231,257.896,252.319,248.035,243.164,233.894,224.89,215.603,211.058,201.463,194.806,193.565,192.776,190.911,191.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-87.5,327.821,327.374,322.061,321.632,321.276,319.503,317.499,315.372,313.162,308.978,306.707,304.566,302.32,301.759,299.712,297.925,295.904,294.031,292.174,292.414,291.948,282.151,276.503,262.855,257.841,229.743,234.086,221.452,203.884,194.411,190.536,189.699,187.809,187.484,185.288,188.349,188.715,191.274,189.116,191.492,182.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-82.5,344.857,344.772,344.566,344.359,344.152,340.36,332.111,323.127,315.839,308.936,302.705,297.764,294.612,293.657,289.334,285.384,282.72,280.278,277.978,276.546,275.725,273.298,270.997,268.03,260.234,244.63,229.047,213.381,198.759,191.774,188.093,185.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-77.5,341.371,339.052,336.066,332.286,329.115,325.988,322.563,320.143,317.57,314.977,312.279,311.938,309.551,306.643,303.271,299.483,296.674,295.517,292.927,291.42,288.227,281.344,252.908,242.928,236.773,224.343,214.273,205.581,199.458,194.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-52.5,327.564,327.152,335.091,329.842,328.345,326.763,324.073,323.684,320.381,317.286,313.933,310.487,308.159,306.302,307.578,306.233,305.779,305.885,305.712,306.862,303.15,302.136,298.783,295.783,291.499,285.943,282.37,271.13,263.462,262.351,254.817,254.108,248.203,245.493,234.933,232.123,230.44,227.758,224.923,223.468,223.001,222.389,222.874,227.895,227.764,225.612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-47.5,341.153,343.316,344.613,330.903,337.701,331.019,323.928,306.092,305.077,301.021,297.586,294.991,292.864,290.927,298.994,297.512,296.838,282.644,295.73,295.107,294.44,287.85,281.033,275.789,267.491,,258.729,256.22,254.151,251.94,249.94,247.98,245.998,250.039,242.529,241.271,234.876,218.692,214.649,216.722,216.292,219.414,221.705,221.65,217.342,218.301,220.885,218.616,215.642,220.417,223.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-42.5,351.683,354.882,356.185,353.451,350.737,347.468,341.158,334.467,327.904,321.919,316.593,312.023,308.101,304.779,301.529,299.161,297.987,296.844,295.658,294.423,293.002,289.453,286.664,282.771,252.703,,269.635,265.008,260.934,249.924,247.453,244.903,248.066,237.754,233.388,228.149,228.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-37.5,362.067,364.522,365.334,363.191,360.49,358.03,353.004,346.098,340.325,333.225,328.169,323.952,320.489,317.87,315.518,313.491,311.753,310.557,309.514,308.777,309.25,305.372,301.464,293.643,287.405,288.617,284.542,276.461,270.228,268.354,266.22,257.214,249.541,244.397,234.125,230.83,243.784,225.954,222.303,206.731,208.774,208.687,209.233,220.329,225.391,230.152,218.467,216.558,211.65,213.038,,,220.591,225.869,212.163,213.113,,,233.614,234.563,217.693,218.524,,,238.573,238.686,228.964,229.492,231.036,232.566,233.805,234.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-32.5,352.481,353.122,353.661,353.906,354.268,354.437,351.501,346.241,335.121,329.141,324.587,323.793,319.521,317.48,315.395,313.577,312.267,311.401,310.674,310.086,309.55,307.08,303.197,295.905,283.572,213.437,277.492,273.392,269.505,264.045,257.519,251.202,251.13,253.555,240.495,235.454,227.479,241.348,226.145,,,198.708,,200.789,203.091,203.597,204.403,208.387,208.964,209.174,209.431,210.359,214.339,208.945,217.196,216.082,216.89,218.326,220.973,217.8,220.659,222.375,220.993,220.612,223.631,223.665,224.494,226.132,228.317,229.493,230.725,231.695,232.737,233.729,234.401,235.296,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-27.5,377.316,375.414,372.499,365.244,359.62,345.775,340.949,335.84,329.694,324.954,321.224,315.281,317.897,316.957,324.685,324.218,324.382,324.325,324.267,324.22,311.652,324.5,298.057,292.697,,,292.61,291.309,278.092,288.591,286.784,284.852,264.678,273.656,269.959,266.783,276.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.874,223.593,225.316,227.044,228.708,238.74,231.767,233.103,234.318,235.43,236.337,236.779,237.154,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-22.5,347.689,350.327,342.739,339.912,336.186,332.798,325.985,319.055,312.379,306.61,303.784,300.177,297.293,294.887,292.775,290.675,288.369,282.614,281.779,280.475,281.05,271.185,256.401,247.005,210.607,230.614,234.188,218.906,216.213,216.457,215.131,221.518,219.315,210.844,210.975,211.179,208.631,211.909,,197.808,,,,,208.512,207.691,219.986,207.614,208.037,209.2,210.555,216.013,213.708,211.165,213.509,214.221,221.184,,216.967,217.677,218.333,223.401,,218.186,218.865,219.536,225.78,227.246,225.097,226.488,231.64,233.085,234.002,234.241,234.252,234.558,235.065,235.716,236.349,237.021,237.564,236.633,,,,,,,,,,,,,,,,,,,,
-72.5,-17.5,351.61,,345.263,343.263,344.816,344.021,344.54,343.767,343.062,342.393,340.928,339.805,334.5,333.668,331.992,328.645,329.4,326.526,322.846,321.458,321.206,319.235,313.733,296.816,295.531,271.218,270.07,269.562,267.652,262.035,252.569,264.949,259.342,261.18,255.585,263.202,264.147,269.424,247.657,244.181,239.942,225.311,224.419,214.38,212.233,212.163,212.225,212.045,212.188,213.126,214.247,215.262,215.56,214.239,214.493,214.699,216.599,217.662,218.007,218.688,219.616,221.265,221.958,220.383,220.816,221.347,224.611,226.129,227.681,227.56,228.524,229.65,231.287,232.429,233.478,233.964,234.616,234.301,234.178,233.613,233.249,233.491,233.864,235.058,235.661,236.571,237.141,237.886,,,,,,,,,,,,,,
-72.5,-12.5,330.384,328.871,332.462,331.976,331.352,331.728,330.507,328.629,326.334,324.63,322.797,319.824,317.333,315.404,314.303,313.593,311.629,309.473,307.218,305.28,307.426,291.494,286.096,282.825,276.88,281.718,269.159,268.502,264.065,263.99,258.726,250.262,243.705,245.874,242.669,238.984,242.493,236.985,242.666,234.76,232.918,223.891,212.86,212.029,210.429,210.421,210.37,210.859,211.327,212.056,212.956,213.335,214.447,215.411,216.439,216.81,217.181,217.948,219.362,220.361,221.999,221.542,221.085,222.778,222.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,172.5,331.362,332.066,330.552,329.817,327.291,324.578,322.004,319.412,316.81,314.356,311.593,308.391,304.927,301.547,296.926,293.21,290.585,285.732,283.111,279.743,282.299,269.877,265.161,256.731,249.389,249.161,256.389,256.668,252.593,250.065,257.308,258.638,251.689,248.575,252.362,259.259,248.153,234.55,206.214,216.297,215.065,219.228,214.786,,211.515,213.345,211.375,215.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,177.5,329.833,329.72,330.041,329.629,328.647,327.456,325.146,323.112,320.816,318,314.808,311.694,307.459,303.555,298.511,293.764,289.292,285.114,280.159,277.038,273.416,254.856,248.71,236.813,229.382,232.42,237.417,238.042,231.942,235.639,238.117,237.936,234.881,238.033,241.453,238.821,239.295,232.168,206.646,199.747,195.532,199.763,199.575,198.311,207.149,209.355,207.842,208.889,211.538,212.907,211.21,209.929,209.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-67.5,-177.5,336.92,334.455,334.057,334.023,333.399,332.523,330.459,327.694,325.082,322.336,319.766,314.644,310.859,306.714,302.827,297.473,293.842,290.467,287.342,283.069,281.048,253.67,237.777,214.381,199.566,193.509,191.771,190.309,188.88,188.113,188.104,188.192,187.839,188.344,188.746,189.286,189.837,190.359,190.337,192.732,192.063,192.313,193.964,194.719,195.64,195.777,197.01,198.595,198.939,199.114,199.861,200.998,202.277,202.197,202.618,203.141,204.495,204.727,204.766,205.451,205.359,205.979,206.629,207.137,207.508,207.879,208.182,208.963,209.725,210.593,211.483,212.291,213.011,213.875,214.336,215.305,216.242,217.144,218.968,220.476,222.002,223.825,224.525,225.335,226.523,,,,,,,,,,,,,,,,,
-67.5,-172.5,349.553,348.976,346.772,345.191,343.761,343.19,342.111,339.343,334.184,329.63,325.342,319.074,312.182,306.525,301.534,297.387,293.612,289.872,285.907,281.616,277.581,241.449,222.219,202.832,195.318,192.175,191.363,191.094,190.721,191.079,191.431,191.336,191.818,192.71,192.633,192.685,193.048,194.36,194.776,195.108,196.151,197.075,197.442,198.246,198.261,199.018,200.85,201.293,201.586,202.575,203.13,203.422,203.504,204.27,204.632,205.427,206.089,206.285,207.218,207.741,207.67,207.139,207.747,208.968,209.222,209.889,210.558,211.688,212.598,213.455,214.516,215.639,216.383,216.89,217.678,218.154,218.831,219.642,220.579,221.232,221.513,221.995,224.264,224.505,224.351,224.232,224.434,221.249,221.359,,,,,,,,,,,,,
